KS,AD,pKS,pAD
0.13227837034446582,-0.13644252840084012,0.6803937007896211,0.4243
0.18333624759573353,0.1546521872601554,0.2852989485970612,0.2992
0.26285189718482255,3.6310702356561726,0.038536994269359214,0.0116
0.1321472285364574,-0.6555211617267325,0.6816356352662828,0.7445
0.11859590837559014,-0.6841899658244764,0.797147228989414,0.7671
0.10294631928658857,-0.7318691808879577,0.9072145386138017,0.803
0.14456198636125198,-0.6211667143631685,0.5725760036417304,0.7212
0.10084805035845427,-0.8457729121129209,0.919243610692773,0.8879
0.18110683685959084,0.26518326738184095,0.2985472791846999,0.2597
0.11409337296730197,-0.9431282751197702,0.8324507652385117,0.9524
0.1043451652386781,-0.8685332491074503,0.899065578611784,0.9062
0.31347263507606227,2.971358992805584,0.007304557236818346,0.0205
0.14281342892114007,-0.7082759872894461,0.587682953138451,0.7863
0.12073789123972722,-0.6963614915295051,0.7798301135414794,0.7754
0.15951215247420877,-0.00616581140917863,0.44870841773074693,0.3574
0.19006819374016437,0.15718869442269448,0.24798145790329643,0.2982
0.20200209826892812,-0.1418453164479642,0.19056167694835194,0.4185
0.15417905228186746,0.725763184164429,0.491350594219442,0.1631
0.18132540653960483,-0.18504147146700142,0.2972603321936246,0.4419
0.28344116104214023,2.404500072962225,0.02033941332418185,0.0323
0.1703969225389054,-0.13859413885777375,0.3684041001597136,0.416
0.14604826018534708,0.2892521581892642,0.5596646634257985,0.2551
0.15050708165763246,-0.21552178316939358,0.5217832521333208,0.451
0.21515999300577024,1.1834731072605298,0.13979747607810003,0.1062
0.0832313341493268,-0.9840154882597137,0.9835854155551519,0.9686
0.2447106137436615,1.5210192808934848,0.06493129357431751,0.0771
0.1398845952089526,-0.4436063869824619,0.6134477108766987,0.5917
0.15505333100192342,-0.751311626593618,0.4841797654986381,0.8189
0.11383108935128519,-0.567594485456065,0.8342561208814712,0.6863
0.13223465640846302,-0.9024412777198058,0.6808812717485011,0.929
0.2571690855044588,0.8441090134988165,0.04556937559495344,0.1473
0.1346826368246197,-0.9552524442094896,0.6592908703947764,0.9572
0.17450603252316838,0.3999944258356717,0.3405390931798934,0.2298
0.140234306696975,-0.7666412267389614,0.6105354935676922,0.8248
0.33852072040566533,4.226778699358668,0.002859020736089504,0.0074
0.11697849274348662,-0.6182349036362085,0.8103502347024857,0.7331
0.14093372967301976,0.453641866431173,0.6040647297043151,0.2187
0.12790697674418605,-0.6950255897702937,0.7187335660694544,0.7761
0.18840706417205805,0.13964372319344995,0.2568213851370116,0.3123
0.15986186396223115,-0.3492785524414983,0.4460204222388279,0.54
0.16008043364224514,-0.44720675772724733,0.44427678678636123,0.6002
0.19955411785277147,0.2129634344180309,0.20139585311055133,0.28
0.12921839482426997,-0.8569093300759626,0.7075928912986356,0.9031
0.15500961706592062,0.12849983312950863,0.4845984168082244,0.3071
0.19076761671620912,-0.34992582211006223,0.2441588227026573,0.5214
0.1021157545025354,-1.0013614706827698,0.9122079001467359,0.9758
0.16624409861863962,-0.2660356023011206,0.39774253669281795,0.4931
0.2312904353908026,1.058592077032875,0.09308654463458038,0.1196
0.11247595733519847,-0.4787522907109351,0.8444014523927494,0.626
0.20545549921314915,1.201259513592899,0.17603547649045898,0.105
0.1628781255464242,0.05734527749729901,0.4227180857193116,0.3396
0.11147053680713412,-0.3785316038427991,0.8516095714095465,0.5465
0.07789823395698549,-1.0087232282018483,0.9919960018075037,0.9798
0.22246022031823745,1.3706595597795577,0.1168426839467713,0.0895
0.22761846476656758,2.397031899860938,0.10238576299730313,0.0362
0.1706592061549222,-0.1968878268918606,0.3664658928323754,0.4463
0.15549047036195138,-0.11297844104044673,0.4807345850156348,0.4044
0.15903129917817801,-0.2102888615770802,0.4525979911255864,0.4476
0.1648015387305473,0.3592139798760141,0.4084355228886593,0.2455
0.14980765868158769,-0.5852075207622713,0.5278963655242437,0.6905
0.2775397796817625,2.476385152265899,0.024551201669409863,0.0306
0.11501136562336073,-0.4308437469778092,0.8253503660990371,0.5784
0.14923937751355132,-0.35043654896746296,0.5326050155526585,0.5248
0.11243224339919566,-0.8457090272061626,0.8447799165885184,0.8923
0.12786326280818325,-0.5927713851407244,0.719213401941116,0.6927
0.1366060500087428,-0.3143265021713481,0.6423972921226465,0.5094
0.21266829865361078,0.26673045419047425,0.14858585354626416,0.2727
0.19024304948417556,0.8675628183725571,0.24692764342284912,0.143
0.1533922014338171,-0.19223954455660666,0.4977993507183698,0.441
0.24374890715159994,1.7264555503229368,0.06661873863178673,0.0696
0.08375590138136038,-0.8688896670056203,0.9826153769613278,0.9013
0.18066969749956285,0.881556559466093,0.30126020539379816,0.1409
0.11658506731946144,-0.5498260774748044,0.8131939688932646,0.6656
0.11251967127120126,-0.7980383964204155,0.8441231890992984,0.8603
0.19330302500437138,0.14361652192379246,0.2312506605386603,0.3043
0.20558664102115753,1.8977356670581853,0.17542857444331716,0.0555
0.135906627032698,-0.37682954366102916,0.6484826533650125,0.5508
0.15640846301801015,-0.14721426946321092,0.4733078371480864,0.4267
0.1950952963804861,-0.14753719491453607,0.22245332414043445,0.4226
0.2382846651512502,1.1757172603762565,0.07737665188221403,0.1062
0.24130092673544326,1.5834326708690742,0.07124900918488714,0.0687
0.18482252141982863,0.3209704830391112,0.27660551228137104,0.2513
0.12357929707990907,-0.6503237293058883,0.755915793034097,0.7434
